,pib,renda,renda_per_capita,indice_consumidor,indice_produtor,taxa_cambio,taxa_desemprego,taxa_emprego,populacao_economicamente_ativa,rendimento_medio_trabalhadores,exportacoes,importacoes,saldo_comercial,cobertura_comercial,divida_publica,despesa_fiscal,taxa_alfabetizacao,taxa_matricula_educacao,gastos_educacao,inflacao
2055-11-03,2472819362259.0,2438459112657.73,12750,119.372104441451,119.372104441451,2.15608915126311,7.07,59.215,98532617,7.5,11.7422306432624,14.0437266822704,-2.301496039007999,-2.30149603900804,57.228409380258,30.8363376486568,91.4842376708984,97.32389,5.8388500213623,6.204310666401
2055-11-04,850426432991.742,839052100885.484,4440,42.4139744020249,42.4139744020249,1.0051,8.03,57.309,70221615,5.7,6.73020968312685,8.90538179274132,-2.1751721096144703,-2.17517210961447,,,,,,15.7576656002606
2055-11-05,850426432991.742,839052100885.484,4440,42.4139744020249,42.4139744020249,1.0051,8.03,57.309,70221615,5.7,6.73020968312685,8.90538179274132,-2.1751721096144703,-2.17517210961447,,,,,,15.7576656002606
2055-11-06,438299504463.02,427629235016.195,2720,1.01436931774854,1.01436931774854,0.038276610926673,6.03,59.997,66978150,5.8,10.5032716554144,9.09604889204913,1.4072227633652705,1.40722276336528,,,,,,1927.38079016026
2055-11-07,407729053018.907,398591907568.412,2810,0.00475620651227255,0.00475620651227255,0.000175961443086024,6.366,59.579,63620325,,8.67763659887868,7.91444116378595,0.7631954350927295,0.763195435092725,,,,,,432.786661926461
2055-11-08,863711007338.683,845870879407.158,4920,46.8008952735922,46.8008952735922,1.16051666666667,10.15,56.923,74794611,5.8,7.03050033871807,9.40808459248784,-2.377584253769771,-2.37758425376977,,,,,4.75665998458862,3.19507629280056
2055-11-09,2063514688761.67,2024937157760.95,8670,155.668786230018,155.668786230018,3.19138944630048,12.93,55.542,104079618,7.4,12.5189678700669,11.8007665046081,0.7182013654587998,0.718201365458762,83.6692026509366,36.2476538726346,93.0758209228516,97.55117,6.32047986984253,3.44637335032672
2055-11-10,2456043766063.5,2410277002821.39,12080,126.927212865611,126.927212865611,2.35295196276669,6.76,59.217,99628945,7.7,11.0119428225147,13.6734629958056,-2.661520173290901,-2.66152017329091,58.4572711058609,32.0693994463665,91.7294311523438,97.4362,5.94848012924194,6.32904015516142
2055-11-11,850426432991.742,839052100885.484,4440,42.4139744020249,42.4139744020249,1.0051,8.03,57.309,70221615,5.7,6.73020968312685,8.90538179274132,-2.1751721096144703,-2.17517210961447,,,,,,15.7576656002606
2055-11-12,850426432991.742,839052100885.484,4440,42.4139744020249,42.4139744020249,1.0051,8.03,57.309,70221615,5.7,6.73020968312685,8.90538179274132,-2.1751721096144703,-2.17517210961447,,,,,,15.7576656002606
2055-11-13,438299504463.02,427629235016.195,2720,1.01436931774854,1.01436931774854,0.038276610926673,6.03,59.997,66978150,5.8,10.5032716554144,9.09604889204913,1.4072227633652705,1.40722276336528,,,,,,1927.38079016026
2055-11-14,1873288159000.64,1822994351083.46,9220,167.397860280061,167.397860280061,3.9444710972507,12.05,56.569,107415119,7.3,14.1229191903622,14.7673386789326,-0.6444194885703993,-0.644419488570441,92.5652531882782,34.7874528376371,,,5.96346998214722,3.73297621216894
2055-11-15,407729053018.907,398591907568.412,2810,0.00475620651227255,0.00475620651227255,0.000175961443086024,6.366,59.579,63620325,,8.67763659887868,7.91444116378595,0.7631954350927295,0.763195435092725,,,,,,432.786661926461
2055-11-16,1476107292036.59,1445311287350.09,7910,172.774291252888,172.774291252888,5.15517878751281,13.93,51.324,100641930,8.7,16.4535520041337,15.8485265369506,0.6050254671831024,0.605025467183085,98.7098819546545,38.4811610303133,,,,3.21176803803379
2055-11-17,509795270707.268,492692609464.012,3080,60.8675805806435,60.8675805806435,2.92036301775519,10.64,58.525,84252471,6.1,14.2305902713775,13.3877671308534,0.8428231405241,0.842823140524155,,,,96.72741,3.75037002563477,8.4501643770833
2055-11-18,438299504463.02,427629235016.195,2720,1.01436931774854,1.01436931774854,0.038276610926673,6.03,59.997,66978150,5.8,10.5032716554144,9.09604889204913,1.4072227633652705,1.40722276336528,,,,,,1927.38079016026
2055-11-19,407729053018.907,398591907568.412,2810,0.00475620651227255,0.00475620651227255,0.000175961443086024,6.366,59.579,63620325,,8.67763659887868,7.91444116378595,0.7631954350927295,0.763195435092725,,,,,,432.786661926461
2055-11-20,883206452832.811,868630774109.259,5060,45.3518684755867,45.3518684755867,1.07799166666667,9.0,57.542,72951024,5.7,6.98364957530895,9.59255968601575,-2.608910110706801,-2.6089101107068,,,,,,6.92671251629151
2055-11-21,1802211999555.59,1768299908819.13,10160,138.388614560103,138.388614560103,3.32690438276879,8.56,58.247,101299233,7.7,12.9001914177405,14.0534345182709,-1.1532431005303998,-1.15324310053042,67.5375540277116,36.924419825549,92.0478973388672,96.85231,6.24105978012085,9.02990102416129
2055-11-22,2472819362259.0,2438459112657.73,12750,119.372104441451,119.372104441451,2.15608915126311,7.07,59.215,98532617,7.5,11.7422306432624,14.0437266822704,-2.301496039007999,-2.30149603900804,57.228409380258,30.8363376486568,91.4842376708984,97.32389,5.8388500213623,6.204310666401
2055-11-23,1802211999555.59,1768299908819.13,10160,138.388614560103,138.388614560103,3.32690438276879,8.56,58.247,101299233,7.7,12.9001914177405,14.0534345182709,-1.1532431005303998,-1.15324310053042,67.5375540277116,36.924419825549,92.0478973388672,96.85231,6.24105978012085,9.02990102416129
2055-11-24,891633826582.606,865859652943.151,3980,79.5436673306746,79.5436673306746,2.43439003623188,10.55,59.541,90599379,6.5,15.2438292672646,11.8429659475288,3.4008633197358,3.4008633197358,,,,96.07993,4.47908020019531,6.86953720898965
2055-11-25,863711007338.683,845870879407.158,4920,46.8008952735922,46.8008952735922,1.16051666666667,10.15,56.923,74794611,5.8,7.03050033871807,9.40808459248784,-2.377584253769771,-2.37758425376977,,,,,4.75665998458862,3.19507629280056
2055-11-26,669289321953.683,649516039084.987,3340,74.430627668128,74.430627668128,2.92511944951586,10.07,59.249,88065748,6.5,16.5457615119353,13.1324909668183,3.4132705451169993,3.41327054511701,,,88.6162414550781,95.58531,3.97447991371155,6.59718509985962
2055-11-27,599642075039.049,581160970755.97,4190,49.0746921995342,49.0746921995342,1.81393284657213,11.13,56.853,77242077,6.0,9.5648982609794,11.4172682172491,-1.8523699562697011,-1.85236995626965,,,,98.07272,3.80062007904053,4.85844749902668
2055-11-28,558233724160.742,540518512988.876,2980,69.8241962003048,69.8241962003048,3.07747511847801,11.17,58.053,85732532,6.2,15.1807837086861,12.9596010144732,2.2211826942128994,2.22118269421297,,,,94.29506,,14.7149197228147
2055-11-29,1107626711436.44,1079909686943.57,4830,82.8714308457339,82.8714308457339,2.17532666666667,9.69,59.815,91731711,6.7,14.3743163003006,11.6673835850045,2.7069327152961016,2.70693271529605,,,89.6152267456055,,4.87060022354126,4.18356812896902
2055-11-30,438299504463.02,427629235016.195,2720,1.01436931774854,1.01436931774854,0.038276610926673,6.03,59.997,66978150,5.8,10.5032716554144,9.09604889204913,1.4072227633652705,1.40722276336528,,,,,,1927.38079016026
2055-12-01,546229749726.263,525237512904.74,2960,22.0715442934335,22.0715442934335,0.664683514070577,6.47,59.817,68722270,,9.51307642702004,9.16168336908223,0.35139305793781084,0.351393057937806,,,,,,2075.88839757325
2055-12-02,863711007338.683,845870879407.158,4920,46.8008952735922,46.8008952735922,1.16051666666667,10.15,56.923,74794611,5.8,7.03050033871807,9.40808459248784,-2.377584253769771,-2.37758425376977,,,,,4.75665998458862,3.19507629280056
2055-12-03,1802211999555.59,1768299908819.13,10160,138.388614560103,138.388614560103,3.32690438276879,8.56,58.247,101299233,7.7,12.9001914177405,14.0534345182709,-1.1532431005303998,-1.15324310053042,67.5375540277116,36.924419825549,92.0478973388672,96.85231,6.24105978012085,9.02990102416129
2055-12-04,1476107292036.59,1445311287350.09,7910,172.774291252888,172.774291252888,5.15517878751281,13.93,51.324,100641930,8.7,16.4535520041337,15.8485265369506,0.6050254671831024,0.605025467183085,98.7098819546545,38.4811610303133,,,,3.21176803803379
2055-12-05,599642075039.049,581160970755.97,4190,49.0746921995342,49.0746921995342,1.81393284657213,11.13,56.853,77242077,6.0,9.5648982609794,11.4172682172491,-1.8523699562697011,-1.85236995626965,,,,98.07272,3.80062007904053,4.85844749902668
2055-12-06,2616156606734.51,2548929316525.27,11040,106.636449622131,106.636449622131,1.67282875525659,7.58,58.477,94948394,7.5,11.5825126759958,12.3518925016143,-0.7693798256185005,-0.769379825618512,59.3416583014604,31.3064734506666,91.4112396240234,95.69718,5.73741006851196,6.63644962213085
2055-12-07,1802211999555.59,1768299908819.13,10160,138.388614560103,138.388614560103,3.32690438276879,8.56,58.247,101299233,7.7,12.9001914177405,14.0534345182709,-1.1532431005303998,-1.15324310053042,67.5375540277116,36.924419825549,92.0478973388672,96.85231,6.24105978012085,9.02990102416129
2055-12-08,407729053018.907,398591907568.412,2810,0.00475620651227255,0.00475620651227255,0.000175961443086024,6.366,59.579,63620325,,8.67763659887868,7.91444116378595,0.7631954350927295,0.763195435092725,,,,,,432.786661926461
2055-12-09,509795270707.268,492692609464.012,3080,60.8675805806435,60.8675805806435,2.92036301775519,10.64,58.525,84252471,6.1,14.2305902713775,13.3877671308534,0.8428231405241,0.842823140524155,,,,96.72741,3.75037002563477,8.4501643770833
2055-12-10,1795693265824.27,1757596906019.34,8890,150.482594206408,150.482594206408,3.49131342157271,11.74,56.027,102278733,7.4,12.4666790443888,12.0670030360511,0.3996760083376998,0.399676008337736,73.4188038096758,36.4916011293298,92.8084411621094,97.20202,6.314040184021,8.73914352329393
2055-12-11,558233724160.742,540518512988.876,2980,69.8241962003048,69.8241962003048,3.07747511847801,11.17,58.053,85732532,6.2,15.1807837086861,12.9596010144732,2.2211826942128994,2.22118269421297,,,,94.29506,,14.7149197228147
2055-12-12,546229749726.263,525237512904.74,2960,22.0715442934335,22.0715442934335,0.664683514070577,6.47,59.817,68722270,,9.51307642702004,9.16168336908223,0.35139305793781084,0.351393057937806,,,,,,2075.88839757325
2055-12-13,850426432991.742,839052100885.484,4440,42.4139744020249,42.4139744020249,1.0051,8.03,57.309,70221615,5.7,6.73020968312685,8.90538179274132,-2.1751721096144703,-2.17517210961447,,,,,,15.7576656002606
2055-12-14,769333330439.52,758586196694.515,3700,36.640315941141,36.640315941141,0.917666666666667,7.09,59.521,70502971,5.8,7.52887503847073,9.45558496072482,-1.9267099222540907,-1.92670992225409,,,,,4.56816005706787,66.0070335542481
2055-12-15,2472819362259.0,2438459112657.73,12750,119.372104441451,119.372104441451,2.15608915126311,7.07,59.215,98532617,7.5,11.7422306432624,14.0437266822704,-2.301496039007999,-2.30149603900804,57.228409380258,30.8363376486568,91.4842376708984,97.32389,5.8388500213623,6.204310666401
2055-12-16,1795693265824.27,1757596906019.34,8890,150.482594206408,150.482594206408,3.49131342157271,11.74,56.027,102278733,7.4,12.4666790443888,12.0670030360511,0.3996760083376998,0.399676008337736,73.4188038096758,36.4916011293298,92.8084411621094,97.20202,6.314040184021,8.73914352329393
2055-12-17,850426432991.742,839052100885.484,4440,42.4139744020249,42.4139744020249,1.0051,8.03,57.309,70221615,5.7,6.73020968312685,8.90538179274132,-2.1751721096144703,-2.17517210961447,,,,,,15.7576656002606
2055-12-18,891633826582.606,865859652943.151,3980,79.5436673306746,79.5436673306746,2.43439003623188,10.55,59.541,90599379,6.5,15.2438292672646,11.8429659475288,3.4008633197358,3.4008633197358,,,,96.07993,4.47908020019531,6.86953720898965
2055-12-19,2063514688761.67,2024937157760.95,8670,155.668786230018,155.668786230018,3.19138944630048,12.93,55.542,104079618,7.4,12.5189678700669,11.8007665046081,0.7182013654587998,0.718201365458762,83.6692026509366,36.2476538726346,93.0758209228516,97.55117,6.32047986984253,3.44637335032672
2055-12-20,769333330439.52,758586196694.515,3700,36.640315941141,36.640315941141,0.917666666666667,7.09,59.521,70502971,5.8,7.52887503847073,9.45558496072482,-1.9267099222540907,-1.92670992225409,,,,,4.56816005706787,66.0070335542481
2055-12-21,769333330439.52,758586196694.515,3700,36.640315941141,36.640315941141,0.917666666666667,7.09,59.521,70502971,5.8,7.52887503847073,9.45558496072482,-1.9267099222540907,-1.92670992225409,,,,,4.56816005706787,66.0070335542481
2055-12-22,1695855391816.48,1654272376329.23,7590,90.7662937251917,90.7662937251917,1.83376666666667,8.27,60.196,93935308,7.1,13.5340005124035,13.7235689072917,-0.18956839488819988,-0.189568394888169,,,90.03662109375,98.53831,5.26883983612061,5.67859390284171
2055-12-23,2616156606734.51,2548929316525.27,11040,106.636449622131,106.636449622131,1.67282875525659,7.58,58.477,94948394,7.5,11.5825126759958,12.3518925016143,-0.7693798256185005,-0.769379825618512,59.3416583014604,31.3064734506666,91.4112396240234,95.69718,5.73741006851196,6.63644962213085
2055-12-24,1916933708404.16,1863630803630.87,9140,161.373814183906,161.373814183906,3.65382536145755,12.46,55.903,105437485,7.3,14.6349994952986,14.241203879248,0.39379561605059976,0.393795616050562,86.6078841199146,35.453999893748,93.2275009155273,,6.08851003646851,3.66485028376724
2055-12-25,1873288159000.64,1822994351083.46,9220,167.397860280061,167.397860280061,3.9444710972507,12.05,56.569,107415119,7.3,14.1229191903622,14.7673386789326,-0.6444194885703993,-0.644419488570441,92.5652531882782,34.7874528376371,,,5.96346998214722,3.73297621216894
2055-12-26,2063514688761.67,2024937157760.95,8670,155.668786230018,155.668786230018,3.19138944630048,12.93,55.542,104079618,7.4,12.5189678700669,11.8007665046081,0.7182013654587998,0.718201365458762,83.6692026509366,36.2476538726346,93.0758209228516,97.55117,6.32047986984253,3.44637335032672
2055-12-27,407729053018.907,398591907568.412,2810,0.00475620651227255,0.00475620651227255,0.000175961443086024,6.366,59.579,63620325,,8.67763659887868,7.91444116378595,0.7631954350927295,0.763195435092725,,,,,,432.786661926461
2055-12-28,464989098144.854,452628375888.526,2590,0.00089270375032944,0.00089270375032944,2.95572678942699e-05,,,62129127,5.5,8.19723805886395,6.95836495806649,1.238873100797461,1.23887310079746,,,,,,2947.73277248299
2055-12-29,655448188246.11,636572488751.932,3910,52.5315827425714,52.5315827425714,1.82942312207561,10.53,57.528,79347235,,10.1880480043795,12.4517133524146,-2.2636653480351008,-2.26366534803512,,,86.3678817749023,,3.94893002510071,7.04414105947266
2055-12-30,863711007338.683,845870879407.158,4920,46.8008952735922,46.8008952735922,1.16051666666667,10.15,56.923,74794611,5.8,7.03050033871807,9.40808459248784,-2.377584253769771,-2.37758425376977,,,,,4.75665998458862,3.19507629280056
2055-12-31,2208838108593.19,2140606612858.37,9610,100.0,100.0,1.75922671058718,8.034,59.362,95367508,,10.8655847746965,11.9065933373084,-1.0410085626119,-1.04100856261196,61.3187804611479,30.7014530840445,90.3791809082031,,5.64879989624023,5.03872690108066
2056-01-01,1873288159000.64,1822994351083.46,9220,167.397860280061,167.397860280061,3.9444710972507,12.05,56.569,107415119,7.3,14.1229191903622,14.7673386789326,-0.6444194885703993,-0.644419488570441,92.5652531882782,34.7874528376371,,,5.96346998214722,3.73297621216894
2056-01-02,769333330439.52,758586196694.515,3700,36.640315941141,36.640315941141,0.917666666666667,7.09,59.521,70502971,5.8,7.52887503847073,9.45558496072482,-1.9267099222540907,-1.92670992225409,,,,,4.56816005706787,66.0070335542481
2056-01-03,509795270707.268,492692609464.012,3080,60.8675805806435,60.8675805806435,2.92036301775519,10.64,58.525,84252471,6.1,14.2305902713775,13.3877671308534,0.8428231405241,0.842823140524155,,,,96.72741,3.75037002563477,8.4501643770833
2056-01-04,1795693265824.27,1757596906019.34,8890,150.482594206408,150.482594206408,3.49131342157271,11.74,56.027,102278733,7.4,12.4666790443888,12.0670030360511,0.3996760083376998,0.399676008337736,73.4188038096758,36.4916011293298,92.8084411621094,97.20202,6.314040184021,8.73914352329393
2056-01-05,1795693265824.27,1757596906019.34,8890,150.482594206408,150.482594206408,3.49131342157271,11.74,56.027,102278733,7.4,12.4666790443888,12.0670030360511,0.3996760083376998,0.399676008337736,73.4188038096758,36.4916011293298,92.8084411621094,97.20202,6.314040184021,8.73914352329393
2056-01-06,2208838108593.19,2140606612858.37,9610,100.0,100.0,1.75922671058718,8.034,59.362,95367508,,10.8655847746965,11.9065933373084,-1.0410085626119,-1.04100856261196,61.3187804611479,30.7014530840445,90.3791809082031,,5.64879989624023,5.03872690108066
2056-01-07,1397114247287.58,1367438369215.1,6170,85.8890058743968,85.8890058743968,1.94705833333333,9.28,59.733,92730992,6.9,13.327675103099,11.9649362705808,1.3627388325182004,1.36273883251816,,,90.0093688964844,92.47411,4.97425985336304,3.64127299102654
2056-01-08,1802211999555.59,1768299908819.13,10160,138.388614560103,138.388614560103,3.32690438276879,8.56,58.247,101299233,7.7,12.9001914177405,14.0534345182709,-1.1532431005303998,-1.15324310053042,67.5375540277116,36.924419825549,92.0478973388672,96.85231,6.24105978012085,9.02990102416129
2056-01-09,655448188246.11,636572488751.932,3910,52.5315827425714,52.5315827425714,1.82942312207561,10.53,57.528,79347235,,10.1880480043795,12.4517133524146,-2.2636653480351008,-2.26366534803512,,,86.3678817749023,,3.94893002510071,7.04414105947266
2056-01-10,2208838108593.19,2140606612858.37,9610,100.0,100.0,1.75922671058718,8.034,59.362,95367508,,10.8655847746965,11.9065933373084,-1.0410085626119,-1.04100856261196,61.3187804611479,30.7014530840445,90.3791809082031,,5.64879989624023,5.03872690108066
2056-01-11,509795270707.268,492692609464.012,3080,60.8675805806435,60.8675805806435,2.92036301775519,10.64,58.525,84252471,6.1,14.2305902713775,13.3877671308534,0.8428231405241,0.842823140524155,,,,96.72741,3.75037002563477,8.4501643770833
2056-01-12,1695855391816.48,1654272376329.23,7590,90.7662937251917,90.7662937251917,1.83376666666667,8.27,60.196,93935308,7.1,13.5340005124035,13.7235689072917,-0.18956839488819988,-0.189568394888169,,,90.03662109375,98.53831,5.26883983612061,5.67859390284171
2056-01-13,1695855391816.48,1654272376329.23,7590,90.7662937251917,90.7662937251917,1.83376666666667,8.27,60.196,93935308,7.1,13.5340005124035,13.7235689072917,-0.18956839488819988,-0.189568394888169,,,90.03662109375,98.53831,5.26883983612061,5.67859390284171
2056-01-14,509795270707.268,492692609464.012,3080,60.8675805806435,60.8675805806435,2.92036301775519,10.64,58.525,84252471,6.1,14.2305902713775,13.3877671308534,0.8428231405241,0.842823140524155,,,,96.72741,3.75037002563477,8.4501643770833
2056-01-15,669289321953.683,649516039084.987,3340,74.430627668128,74.430627668128,2.92511944951586,10.07,59.249,88065748,6.5,16.5457615119353,13.1324909668183,3.4132705451169993,3.41327054511701,,,88.6162414550781,95.58531,3.97447991371155,6.59718509985962
2056-01-16,850426432991.742,839052100885.484,4440,42.4139744020249,42.4139744020249,1.0051,8.03,57.309,70221615,5.7,6.73020968312685,8.90538179274132,-2.1751721096144703,-2.17517210961447,,,,,,15.7576656002606
2056-01-17,891633826582.606,865859652943.151,3980,79.5436673306746,79.5436673306746,2.43439003623188,10.55,59.541,90599379,6.5,15.2438292672646,11.8429659475288,3.4008633197358,3.4008633197358,,,,96.07993,4.47908020019531,6.86953720898965
2056-01-18,407729053018.907,398591907568.412,2810,0.00475620651227255,0.00475620651227255,0.000175961443086024,6.366,59.579,63620325,,8.67763659887868,7.91444116378595,0.7631954350927295,0.763195435092725,,,,,,432.786661926461
2056-01-19,1873288159000.64,1822994351083.46,9220,167.397860280061,167.397860280061,3.9444710972507,12.05,56.569,107415119,7.3,14.1229191903622,14.7673386789326,-0.6444194885703993,-0.644419488570441,92.5652531882782,34.7874528376371,,,5.96346998214722,3.73297621216894
2056-01-20,1916933708404.16,1863630803630.87,9140,161.373814183906,161.373814183906,3.65382536145755,12.46,55.903,105437485,7.3,14.6349994952986,14.241203879248,0.39379561605059976,0.393795616050562,86.6078841199146,35.453999893748,93.2275009155273,,6.08851003646851,3.66485028376724
2056-01-21,850426432991.742,839052100885.484,4440,42.4139744020249,42.4139744020249,1.0051,8.03,57.309,70221615,5.7,6.73020968312685,8.90538179274132,-2.1751721096144703,-2.17517210961447,,,,,,15.7576656002606
2056-01-22,464989098144.854,452628375888.526,2590,0.00089270375032944,0.00089270375032944,2.95572678942699e-05,,,62129127,5.5,8.19723805886395,6.95836495806649,1.238873100797461,1.23887310079746,,,,,,2947.73277248299
2056-01-23,1666996294324.76,1630109870650.92,8300,95.2029817480311,95.2029817480311,1.99942817314426,9.42,59.604,95703669,7.2,10.851371134098,11.2546044676086,-0.40323333351059887,-0.403233333510611,,,90.298210144043,96.58508,5.46355009078979,4.88803479876804
2056-01-24,769333330439.52,758586196694.515,3700,36.640315941141,36.640315941141,0.917666666666667,7.09,59.521,70502971,5.8,7.52887503847073,9.45558496072482,-1.9267099222540907,-1.92670992225409,,,,,4.56816005706787,66.0070335542481
2056-01-25,863711007338.683,845870879407.158,4920,46.8008952735922,46.8008952735922,1.16051666666667,10.15,56.923,74794611,5.8,7.03050033871807,9.40808459248784,-2.377584253769771,-2.37758425376977,,,,,4.75665998458862,3.19507629280056
2056-01-26,1802211999555.59,1768299908819.13,10160,138.388614560103,138.388614560103,3.32690438276879,8.56,58.247,101299233,7.7,12.9001914177405,14.0534345182709,-1.1532431005303998,-1.15324310053042,67.5375540277116,36.924419825549,92.0478973388672,96.85231,6.24105978012085,9.02990102416129
2056-01-27,407729053018.907,398591907568.412,2810,0.00475620651227255,0.00475620651227255,0.000175961443086024,6.366,59.579,63620325,,8.67763659887868,7.91444116378595,0.7631954350927295,0.763195435092725,,,,,,432.786661926461
2056-01-28,559983704075.658,541802025589.408,3330,56.1249316036127,56.1249316036127,2.34963170932244,10.65,57.741,81451849,6.0,12.37171066993,14.564574352134,-2.192863682204001,-2.19286368220403,,,,98.85493,3.84468007087708,6.84035902487525
2056-01-29,1107626711436.44,1079909686943.57,4830,82.8714308457339,82.8714308457339,2.17532666666667,9.69,59.815,91731711,6.7,14.3743163003006,11.6673835850045,2.7069327152961016,2.70693271529605,,,89.6152267456055,,4.87060022354126,4.18356812896902
2056-01-30,1802211999555.59,1768299908819.13,10160,138.388614560103,138.388614560103,3.32690438276879,8.56,58.247,101299233,7.7,12.9001914177405,14.0534345182709,-1.1532431005303998,-1.15324310053042,67.5375540277116,36.924419825549,92.0478973388672,96.85231,6.24105978012085,9.02990102416129
2056-01-31,2456043766063.5,2410277002821.39,12080,126.927212865611,126.927212865611,2.35295196276669,6.76,59.217,99628945,7.7,11.0119428225147,13.6734629958056,-2.661520173290901,-2.66152017329091,58.4572711058609,32.0693994463665,91.7294311523438,97.4362,5.94848012924194,6.32904015516142
2056-02-01,599642075039.049,581160970755.97,4190,49.0746921995342,49.0746921995342,1.81393284657213,11.13,56.853,77242077,6.0,9.5648982609794,11.4172682172491,-1.8523699562697011,-1.85236995626965,,,,98.07272,3.80062007904053,4.85844749902668
2056-02-02,863711007338.683,845870879407.158,4920,46.8008952735922,46.8008952735922,1.16051666666667,10.15,56.923,74794611,5.8,7.03050033871807,9.40808459248784,-2.377584253769771,-2.37758425376977,,,,,4.75665998458862,3.19507629280056
2056-02-03,1873288159000.64,1822994351083.46,9220,167.397860280061,167.397860280061,3.9444710972507,12.05,56.569,107415119,7.3,14.1229191903622,14.7673386789326,-0.6444194885703993,-0.644419488570441,92.5652531882782,34.7874528376371,,,5.96346998214722,3.73297621216894
2056-02-04,464989098144.854,452628375888.526,2590,0.00089270375032944,0.00089270375032944,2.95572678942699e-05,,,62129127,5.5,8.19723805886395,6.95836495806649,1.238873100797461,1.23887310079746,,,,,,2947.73277248299
2056-02-05,2208838108593.19,2140606612858.37,9610,100.0,100.0,1.75922671058718,8.034,59.362,95367508,,10.8655847746965,11.9065933373084,-1.0410085626119,-1.04100856261196,61.3187804611479,30.7014530840445,90.3791809082031,,5.64879989624023,5.03872690108066
2056-02-06,2472819362259.0,2438459112657.73,12750,119.372104441451,119.372104441451,2.15608915126311,7.07,59.215,98532617,7.5,11.7422306432624,14.0437266822704,-2.301496039007999,-2.30149603900804,57.228409380258,30.8363376486568,91.4842376708984,97.32389,5.8388500213623,6.204310666401
2056-02-07,546229749726.263,525237512904.74,2960,22.0715442934335,22.0715442934335,0.664683514070577,6.47,59.817,68722270,,9.51307642702004,9.16168336908223,0.35139305793781084,0.351393057937806,,,,,,2075.88839757325
2056-02-08,1107626711436.44,1079909686943.57,4830,82.8714308457339,82.8714308457339,2.17532666666667,9.69,59.815,91731711,6.7,14.3743163003006,11.6673835850045,2.7069327152961016,2.70693271529605,,,89.6152267456055,,4.87060022354126,4.18356812896902
2056-02-09,558233724160.742,540518512988.876,2980,69.8241962003048,69.8241962003048,3.07747511847801,11.17,58.053,85732532,6.2,15.1807837086861,12.9596010144732,2.2211826942128994,2.22118269421297,,,,94.29506,,14.7149197228147
2056-02-10,1795693265824.27,1757596906019.34,8890,150.482594206408,150.482594206408,3.49131342157271,11.74,56.027,102278733,7.4,12.4666790443888,12.0670030360511,0.3996760083376998,0.399676008337736,73.4188038096758,36.4916011293298,92.8084411621094,97.20202,6.314040184021,8.73914352329393
2056-02-11,1873288159000.64,1822994351083.46,9220,167.397860280061,167.397860280061,3.9444710972507,12.05,56.569,107415119,7.3,14.1229191903622,14.7673386789326,-0.6444194885703993,-0.644419488570441,92.5652531882782,34.7874528376371,,,5.96346998214722,3.73297621216894
2056-02-12,1802211999555.59,1768299908819.13,10160,138.388614560103,138.388614560103,3.32690438276879,8.56,58.247,101299233,7.7,12.9001914177405,14.0534345182709,-1.1532431005303998,-1.15324310053042,67.5375540277116,36.924419825549,92.0478973388672,96.85231,6.24105978012085,9.02990102416129
2056-02-13,2063514688761.67,2024937157760.95,8670,155.668786230018,155.668786230018,3.19138944630048,12.93,55.542,104079618,7.4,12.5189678700669,11.8007665046081,0.7182013654587998,0.718201365458762,83.6692026509366,36.2476538726346,93.0758209228516,97.55117,6.32047986984253,3.44637335032672
2056-02-14,2465228293862.62,2403719887800.63,12270,112.398549260784,112.398549260784,1.95306861112487,7.25,59.165,97188186,7.4,11.8775390673678,13.2367345454394,-1.3591954780715998,-1.3591954780716,59.8494899958247,30.7940989613241,91.3378524780273,98.54993,5.85510015487671,5.40349914037009
2056-02-15,558233724160.742,540518512988.876,2980,69.8241962003048,69.8241962003048,3.07747511847801,11.17,58.053,85732532,6.2,15.1807837086861,12.9596010144732,2.2211826942128994,2.22118269421297,,,,94.29506,,14.7149197228147
2056-02-16,1873288159000.64,1822994351083.46,9220,167.397860280061,167.397860280061,3.9444710972507,12.05,56.569,107415119,7.3,14.1229191903622,14.7673386789326,-0.6444194885703993,-0.644419488570441,92.5652531882782,34.7874528376371,,,5.96346998214722,3.73297621216894
2056-02-17,559983704075.658,541802025589.408,3330,56.1249316036127,56.1249316036127,2.34963170932244,10.65,57.741,81451849,6.0,12.37171066993,14.564574352134,-2.192863682204001,-2.19286368220403,,,,98.85493,3.84468007087708,6.84035902487525
2056-02-18,2616156606734.51,2548929316525.27,11040,106.636449622131,106.636449622131,1.67282875525659,7.58,58.477,94948394,7.5,11.5825126759958,12.3518925016143,-0.7693798256185005,-0.769379825618512,59.3416583014604,31.3064734506666,91.4112396240234,95.69718,5.73741006851196,6.63644962213085
2056-02-19,438299504463.02,427629235016.195,2720,1.01436931774854,1.01436931774854,0.038276610926673,6.03,59.997,66978150,5.8,10.5032716554144,9.09604889204913,1.4072227633652705,1.40722276336528,,,,,,1927.38079016026
2056-02-20,2208838108593.19,2140606612858.37,9610,100.0,100.0,1.75922671058718,8.034,59.362,95367508,,10.8655847746965,11.9065933373084,-1.0410085626119,-1.04100856261196,61.3187804611479,30.7014530840445,90.3791809082031,,5.64879989624023,5.03872690108066
